entry_date,entry_time,exit_date,exit_time,direction,entry_price,exit_price,stop_loss,take_profit,result,pnl,r_multiple,bars_held,trigger_reason
2022-04-18,01:00:00,2022-04-18,01:15:00,BUY,1972.78,1972.85,1972.34,1972.90,WIN,13.55,0.13,1,Bullish Order Block pineob_bullish_47 touched at 1972.48000
2022-04-18,04:00:00,2022-04-18,04:15:00,BUY,1986.32,1986.14,1986.17,1986.65,LOSS,-131.33,-1.22,1,Bullish Order Block pineob_bullish_48 touched at 1986.29000
2022-04-18,06:00:00,2022-04-18,06:15:00,SELL,1983.18,1984.13,1984.11,1980.51,LOSS,-114.32,-1.07,1,Bearish Order Block pineob_bearish_49 touched at 1983.21000
2022-04-18,07:00:00,2022-04-18,07:15:00,BUY,1984.73,1984.32,1984.35,1985.75,LOSS,-117.32,-1.11,1,Bullish Order Block pineob_bullish_50 touched at 1984.70000
2022-04-18,12:00:00,2022-04-18,12:45:00,BUY,1991.99,1993.86,1991.32,1993.88,WIN,287.80,2.76,3,Bullish Order Block pineob_bullish_53 touched at 1991.96000
2022-04-18,16:45:00,2022-04-18,17:00:00,SELL,1992.11,1992.88,1992.86,1989.94,LOSS,-115.54,-1.08,1,Bearish Order Block pineob_bearish_54 touched at 1992.13000
2022-04-18,19:00:00,2022-04-18,19:15:00,BUY,1988.97,1988.59,1988.62,1989.90,LOSS,-118.52,-1.12,1,Bullish Order Block pineob_bullish_55 touched at 1988.94000
2022-04-18,19:45:00,2022-04-18,20:15:00,SELL,1987.73,1983.08,1989.33,1983.05,WIN,300.78,2.87,2,Bearish Order Block pineob_bearish_56 touched at 1987.76000
2022-04-19,01:00:00,2022-04-19,01:15:00,BUY,1978.72,1978.18,1978.23,1979.39,LOSS,-123.54,-1.15,1,Bullish Order Block pineob_bullish_58 touched at 1978.52000
2022-04-19,08:30:00,2022-04-19,08:45:00,BUY,1975.07,1974.83,1974.86,1975.58,LOSS,-124.41,-1.17,1,Bullish Order Block pineob_bullish_61 touched at 1975.04000
2022-04-19,11:00:00,2022-04-19,11:15:00,SELL,1978.37,1979.81,1979.78,1974.22,LOSS,-112.05,-1.07,1,Bearish Order Block pineob_bearish_63 touched at 1978.39000
2022-04-19,11:45:00,2022-04-19,12:00:00,SELL,1979.43,1977.24,1980.21,1977.21,WIN,290.42,2.79,1,Bearish Order Block pineob_bearish_64 touched at 1979.46000
2022-04-19,12:30:00,2022-04-19,13:00:00,SELL,1977.09,1978.10,1978.07,1974.27,LOSS,-114.72,-1.07,2,Bearish Order Block pineob_bearish_65 touched at 1977.12000
2022-04-19,15:00:00,2022-04-19,15:15:00,BUY,1979.34,1978.94,1978.97,1980.33,LOSS,-118.07,-1.12,1,Bullish Order Block pineob_bullish_66 touched at 1979.31000
2022-04-19,19:00:00,2022-04-19,21:15:00,BUY,1955.69,1953.14,1953.17,1963.13,LOSS,-110.68,-1.06,9,Bullish Order Block pineob_bullish_68 touched at 1955.66000
2022-04-20,01:00:00,2022-04-20,01:15:00,SELL,1949.33,1949.72,1949.67,1948.51,LOSS,-123.76,-1.20,1,Bearish Order Block pineob_bearish_70 touched at 1949.38000
2022-04-20,03:00:00,2022-04-20,03:15:00,BUY,1949.57,1949.40,1949.43,1949.87,LOSS,-126.24,-1.23,1,Bullish Order Block pineob_bullish_72 touched at 1949.54000
2022-04-20,04:15:00,2022-04-20,04:30:00,BUY,1947.79,1947.34,1947.37,1948.93,LOSS,-112.12,-1.11,1,Bullish Order Block pineob_bullish_73 touched at 1947.76000
2022-04-20,05:00:00,2022-04-20,05:45:00,BUY,1945.38,1943.97,1944.00,1949.40,LOSS,-106.73,-1.07,3,Bullish Order Block pineob_bullish_74 touched at 1945.35000
2022-04-20,11:15:00,2022-04-20,11:30:00,SELL,1942.48,1942.67,1942.64,1942.12,LOSS,-119.79,-1.21,1,Bearish Order Block pineob_bearish_78 touched at 1942.51000
2022-04-20,17:45:00,2022-04-20,18:30:00,BUY,1952.73,1950.80,1950.83,1958.31,LOSS,-103.94,-1.06,3,Bullish Order Block pineob_bullish_82 touched at 1952.70000
2022-04-20,20:15:00,2022-04-20,20:30:00,SELL,1952.07,1952.32,1952.29,1951.53,LOSS,-112.85,-1.17,1,Bearish Order Block pineob_bearish_83 touched at 1952.10000
2022-04-20,21:00:00,2022-04-20,21:45:00,SELL,1952.70,1951.17,1953.26,1951.14,WIN,259.94,2.72,3,Bearish Order Block pineob_bearish_84 touched at 1952.73000
2022-04-21,01:45:00,2022-04-21,02:00:00,BUY,1955.97,1955.79,1955.84,1956.16,LOSS,-140.81,-1.44,1,Bullish Order Block pineob_bullish_88 touched at 1955.92000
2022-04-21,03:00:00,2022-04-21,03:15:00,SELL,1957.07,1956.17,1957.42,1956.14,WIN,250.00,2.59,1,Bearish Order Block pineob_bearish_87 touched at 1957.10000
2022-04-21,04:00:00,2022-04-21,04:15:00,BUY,1954.44,1955.07,1954.18,1955.10,WIN,243.91,2.46,1,Bullish Order Block pineob_bullish_89 touched at 1954.41000
2022-04-21,07:30:00,2022-04-21,07:45:00,BUY,1951.79,1951.38,1951.41,1952.81,LOSS,-113.39,-1.12,1,Bullish Order Block pineob_bullish_90 touched at 1951.76000
2022-04-21,09:00:00,2022-04-21,09:15:00,BUY,1952.75,1951.77,1951.80,1955.48,LOSS,-108.14,-1.08,1,Bullish Order Block pineob_bullish_91 touched at 1952.72000
2022-04-21,13:45:00,2022-04-21,14:00:00,SELL,1944.84,1944.33,1945.06,1944.30,WIN,235.41,2.37,1,Bearish Order Block pineob_bearish_92 touched at 1944.87000
2022-04-21,14:45:00,2022-04-21,15:00:00,SELL,1939.56,1940.17,1940.14,1937.94,LOSS,-111.18,-1.09,1,Bearish Order Block pineob_bearish_93 touched at 1939.59000
2022-04-21,17:15:00,2022-04-21,17:30:00,SELL,1943.36,1944.58,1944.55,1939.87,LOSS,-107.75,-1.07,1,Bearish Order Block pineob_bearish_94 touched at 1943.38000
2022-04-21,19:30:00,2022-04-21,19:45:00,BUY,1940.56,1940.05,1940.08,1941.88,LOSS,-109.80,-1.10,1,Bullish Order Block pineob_bullish_95 touched at 1940.53000
2022-04-21,21:15:00,2022-04-21,21:30:00,SELL,1945.95,1946.03,1946.00,1945.92,LOSS,-158.17,-1.61,1,Bearish Order Block pineob_bearish_97 touched at 1945.98000
2022-04-22,03:30:00,2022-04-22,04:00:00,SELL,1950.15,1950.99,1950.96,1947.84,LOSS,-104.89,-1.08,2,Bearish Order Block pineob_bearish_99 touched at 1950.18000
2022-04-22,04:15:00,2022-04-22,04:30:00,BUY,1950.89,1951.50,1950.65,1951.53,WIN,233.61,2.44,1,Bullish Order Block pineob_bullish_100 touched at 1950.87000
2022-04-22,05:00:00,2022-04-22,05:15:00,SELL,1950.69,1950.42,1950.83,1950.39,WIN,198.61,2.02,1,Bearish Order Block pineob_bearish_101 touched at 1950.72000
2022-04-22,13:00:00,2022-04-22,13:15:00,BUY,1943.75,1943.62,1943.65,1943.93,LOSS,-131.51,-1.31,1,Bullish Order Block pineob_bullish_103 touched at 1943.72000
2022-04-22,14:15:00,2022-04-22,14:30:00,SELL,1933.76,1934.12,1934.10,1932.86,LOSS,-111.22,-1.13,1,Bearish Order Block pineob_bearish_104 touched at 1933.79000
2022-04-22,15:15:00,2022-04-22,15:30:00,SELL,1934.84,1935.21,1935.18,1933.94,LOSS,-110.02,-1.13,1,Bearish Order Block pineob_bearish_105 touched at 1934.87000
2022-04-22,20:00:00,2022-04-22,20:15:00,SELL,1936.69,1936.06,1936.95,1936.03,WIN,237.52,2.46,1,Bearish Order Block pineob_bearish_107 touched at 1936.72000
2022-04-22,20:45:00,2022-04-22,21:00:00,BUY,1934.88,1934.46,1934.49,1935.93,LOSS,-110.43,-1.12,1,Bullish Order Block pineob_bullish_108 touched at 1934.85000
2022-04-22,21:30:00,2022-04-22,21:45:00,BUY,1933.68,1933.33,1933.36,1934.52,LOSS,-110.67,-1.13,1,Bullish Order Block pineob_bullish_109 touched at 1933.65000
2022-04-25,04:00:00,2022-04-25,04:15:00,SELL,1927.86,1926.95,1928.20,1926.92,WIN,250.31,2.59,1,Bearish Order Block pineob_bearish_112 touched at 1927.88000
2022-04-25,05:45:00,2022-04-25,06:00:00,BUY,1924.47,1923.93,1923.96,1925.88,LOSS,-109.21,-1.10,1,Bullish Order Block pineob_bullish_113 touched at 1924.44000
2022-04-25,08:45:00,2022-04-25,09:00:00,SELL,1916.71,1916.38,1916.87,1916.35,WIN,210.42,2.14,1,Bearish Order Block pineob_bearish_115 touched at 1916.74000
2022-04-25,10:00:00,2022-04-25,10:15:00,BUY,1915.64,1917.24,1915.07,1917.27,WIN,274.12,2.73,1,Bullish Order Block pineob_bullish_116 touched at 1915.62000
2022-04-25,14:30:00,2022-04-25,14:45:00,BUY,1909.56,1908.86,1908.88,1911.48,LOSS,-111.87,-1.09,1,Bullish Order Block pineob_bullish_119 touched at 1909.53000
2022-04-25,16:00:00,2022-04-25,16:15:00,SELL,1896.57,1896.96,1896.93,1895.61,LOSS,-114.11,-1.12,1,Bearish Order Block pineob_bearish_121 touched at 1896.60000
2022-04-25,19:00:00,2022-04-25,19:15:00,BUY,1895.45,1895.02,1895.05,1896.53,LOSS,-112.17,-1.11,1,Bullish Order Block pineob_bullish_122 touched at 1895.42000
2022-04-25,19:45:00,2022-04-25,20:00:00,BUY,1896.74,1895.58,1895.61,1900.01,LOSS,-106.88,-1.07,1,Bullish Order Block pineob_bullish_123 touched at 1896.71000
2022-04-25,20:15:00,2022-04-25,20:30:00,SELL,1895.69,1896.83,1896.80,1892.48,LOSS,-105.83,-1.07,1,Bearish Order Block pineob_bearish_124 touched at 1895.72000
2022-04-25,22:00:00,2022-04-25,22:15:00,SELL,1898.92,1899.50,1899.47,1897.39,LOSS,-107.02,-1.10,1,Bearish Order Block pineob_bearish_125 touched at 1898.95000
2022-04-25,22:45:00,2022-04-25,23:00:00,SELL,1899.97,1899.67,1900.12,1899.64,WIN,201.25,2.09,1,Bearish Order Block pineob_bearish_126 touched at 1900.00000
2022-04-25,23:45:00,2022-04-26,01:00:00,BUY,1898.08,1898.27,1897.94,1898.30,WIN,132.17,1.34,1,Bullish Order Block pineob_bullish_127 touched at 1898.03000
2022-04-26,01:45:00,2022-04-26,02:00:00,BUY,1899.74,1899.55,1899.60,1899.96,LOSS,-140.45,-1.41,1,Bullish Order Block pineob_bullish_129 touched at 1899.69000
2022-04-26,03:15:00,2022-04-26,04:15:00,BUY,1900.39,1899.27,1899.30,1903.58,LOSS,-105.65,-1.07,4,Bullish Order Block pineob_bullish_130 touched at 1900.37000
2022-04-26,04:30:00,2022-04-26,04:45:00,SELL,1900.65,1900.91,1900.88,1900.08,LOSS,-113.16,-1.16,1,Bearish Order Block pineob_bearish_131 touched at 1900.68000
2022-04-26,07:45:00,2022-04-26,08:00:00,BUY,1903.10,1902.82,1902.85,1903.73,LOSS,-111.03,-1.15,1,Bullish Order Block pineob_bullish_134 touched at 1903.07000
2022-04-26,08:30:00,2022-04-26,08:45:00,BUY,1904.03,1904.03,1903.98,1904.06,WIN,16.13,0.17,1,Bullish Order Block pineob_bullish_135 touched at 1904.00000
2022-04-26,10:15:00,2022-04-26,10:30:00,BUY,1903.55,1903.29,1903.32,1904.12,LOSS,-110.85,-1.16,1,Bullish Order Block pineob_bullish_136 touched at 1903.52000
2022-04-26,11:15:00,2022-04-26,11:30:00,BUY,1898.89,1900.11,1898.45,1900.13,WIN,251.02,2.67,1,Bullish Order Block pineob_bullish_137 touched at 1898.87000
2022-04-26,12:45:00,2022-04-26,13:00:00,BUY,1904.19,1905.99,1903.54,1906.02,WIN,266.26,2.75,1,Bullish Order Block pineob_bullish_139 touched at 1904.16000
2022-04-26,15:30:00,2022-04-26,15:45:00,SELL,1902.73,1903.59,1903.56,1900.36,LOSS,-107.34,-1.08,1,Bearish Order Block pineob_bearish_140 touched at 1902.76000
2022-04-26,17:00:00,2022-04-26,17:15:00,SELL,1906.48,1903.36,1907.57,1903.33,WIN,278.44,2.83,1,Bearish Order Block pineob_bearish_142 touched at 1906.51000
2022-04-26,17:30:00,2022-04-26,17:45:00,SELL,1903.40,1904.20,1904.17,1901.21,LOSS,-109.34,-1.08,1,Bearish Order Block pineob_bearish_143 touched at 1903.43000
2022-04-27,04:15:00,2022-04-27,04:30:00,SELL,1903.03,1903.81,1903.78,1900.90,LOSS,-108.30,-1.08,1,Bearish Order Block pineob_bearish_146 touched at 1903.06000
2022-04-27,09:30:00,2022-04-27,09:45:00,BUY,1899.48,1899.37,1899.37,1899.69,LOSS,-103.86,-1.05,1,Bullish Order Block pineob_bullish_149 touched at 1899.45000
2022-04-27,13:45:00,2022-04-27,14:15:00,BUY,1896.84,1899.15,1896.07,1899.15,WIN,288.47,2.95,2,Bullish Order Block pineob_bullish_152 touched at 1896.84000
2022-04-27,14:45:00,2022-04-27,15:00:00,SELL,1897.62,1898.43,1898.43,1895.23,LOSS,-105.71,-1.05,1,Bearish Order Block pineob_bearish_153 touched at 1897.63000
2022-04-27,17:45:00,2022-04-27,18:00:00,SELL,1887.35,1885.62,1887.93,1885.61,WIN,291.38,2.92,1,Bearish Order Block pineob_bearish_154 touched at 1887.35000
2022-04-27,22:30:00,2022-04-27,22:45:00,BUY,1887.16,1886.69,1886.72,1888.36,LOSS,-113.46,-1.11,1,Bullish Order Block pineob_bullish_155 touched at 1887.13000
2022-04-27,23:15:00,2022-04-27,23:30:00,SELL,1885.23,1885.97,1885.92,1883.36,LOSS,-113.78,-1.12,1,Bearish Order Block pineob_bearish_156 touched at 1885.28000
2022-04-28,03:45:00,2022-04-28,05:00:00,SELL,1884.58,1881.43,1885.68,1881.40,WIN,284.43,2.84,5,Bearish Order Block pineob_bearish_157 touched at 1884.61000
2022-04-28,05:15:00,2022-04-28,05:30:00,SELL,1882.28,1882.52,1882.49,1881.77,LOSS,-120.72,-1.17,1,Bearish Order Block pineob_bearish_158 touched at 1882.31000
2022-04-28,08:45:00,2022-04-28,09:00:00,SELL,1876.39,1876.09,1876.54,1876.06,WIN,212.92,2.09,1,Bearish Order Block pineob_bearish_162 touched at 1876.42000
2022-04-28,14:45:00,2022-04-28,15:00:00,BUY,1890.06,1889.85,1889.85,1890.65,LOSS,-109.06,-1.05,1,Bullish Order Block pineob_bullish_165 touched at 1890.05000
2022-04-28,15:45:00,2022-04-28,16:00:00,BUY,1886.24,1885.33,1885.33,1888.97,LOSS,-107.97,-1.05,1,Bullish Order Block pineob_bullish_166 touched at 1886.24000
2022-04-28,20:15:00,2022-04-28,20:45:00,BUY,1890.09,1888.86,1888.86,1893.78,LOSS,-106.89,-1.05,2,Bullish Order Block pineob_bullish_167 touched at 1890.09000
2022-04-28,21:45:00,2022-04-28,22:00:00,SELL,1891.17,1891.32,1891.32,1890.72,LOSS,-105.82,-1.05,1,Bearish Order Block pineob_bearish_169 touched at 1891.17000
2022-04-29,02:15:00,2022-04-29,02:30:00,BUY,1893.57,1893.53,1893.50,1893.58,WIN,-62.01,-0.62,1,Bullish Order Block pineob_bullish_170 touched at 1893.52000
2022-04-29,12:30:00,2022-04-29,15:15:00,BUY,1915.52,1913.88,1913.90,1920.34,LOSS,-105.06,-1.06,11,Bullish Order Block pineob_bullish_174 touched at 1915.51000
2022-04-29,17:00:00,2022-04-29,17:15:00,BUY,1910.64,1908.88,1908.88,1915.92,LOSS,-103.09,-1.05,1,Bullish Order Block pineob_bullish_175 touched at 1910.64000
2022-04-29,19:15:00,2022-04-29,19:30:00,SELL,1908.55,1908.69,1908.69,1908.33,LOSS,-102.06,-1.05,1,Bearish Order Block pineob_bearish_177 touched at 1908.60000
2022-04-29,21:30:00,2022-04-29,21:45:00,BUY,1910.34,1909.94,1909.98,1911.30,LOSS,-111.86,-1.16,1,Bullish Order Block pineob_bullish_179 touched at 1910.31000
2022-05-02,02:30:00,2022-05-02,02:45:00,BUY,1898.44,1897.96,1897.99,1899.51,LOSS,-105.19,-1.11,1,Bullish Order Block pineob_bullish_181 touched at 1898.37000
2022-05-02,05:45:00,2022-05-02,06:00:00,BUY,1888.99,1888.74,1888.75,1889.51,LOSS,-102.86,-1.10,1,Bullish Order Block pineob_bullish_184 touched at 1888.94000
2022-05-02,09:30:00,2022-05-02,09:45:00,BUY,1886.09,1885.80,1885.81,1886.93,LOSS,-99.50,-1.07,1,Bullish Order Block pineob_bullish_185 touched at 1886.09000
2022-05-02,10:00:00,2022-05-02,10:15:00,BUY,1887.00,1886.69,1886.69,1887.85,LOSS,-96.85,-1.05,1,Bullish Order Block pineob_bullish_186 touched at 1886.98000
2022-05-02,12:30:00,2022-05-02,12:45:00,BUY,1880.09,1879.81,1879.85,1880.73,LOSS,-109.41,-1.20,1,Bullish Order Block pineob_bullish_188 touched at 1880.07000
2022-05-02,13:00:00,2022-05-02,13:15:00,BUY,1880.41,1880.14,1880.14,1881.18,LOSS,-94.78,-1.06,1,Bullish Order Block pineob_bullish_189 touched at 1880.40000
2022-05-02,19:15:00,2022-05-02,19:30:00,SELL,1868.89,1868.88,1868.91,1868.87,WIN,113.45,1.28,1,Bearish Order Block pineob_bearish_192 touched at 1868.90000
2022-05-02,21:15:00,2022-05-02,21:30:00,SELL,1865.10,1864.04,1865.46,1864.02,WIN,261.16,2.90,1,Bearish Order Block pineob_bearish_193 touched at 1865.10000
2022-05-03,01:30:00,2022-05-03,01:45:00,BUY,1863.82,1863.41,1863.44,1864.88,LOSS,-103.67,-1.12,1,Bullish Order Block pineob_bullish_195 touched at 1863.80000
2022-05-03,08:45:00,2022-05-03,09:00:00,SELL,1858.92,1859.20,1859.19,1858.11,LOSS,-99.94,-1.09,1,Bearish Order Block pineob_bearish_200 touched at 1858.92000
2022-05-03,09:30:00,2022-05-03,09:45:00,SELL,1859.31,1859.65,1859.61,1858.49,LOSS,-107.82,-1.19,1,Bearish Order Block pineob_bearish_201 touched at 1859.33000
2022-05-03,10:30:00,2022-05-03,10:45:00,BUY,1859.34,1858.95,1858.97,1860.45,LOSS,-98.09,-1.10,1,Bullish Order Block pineob_bullish_202 touched at 1859.34000
2022-05-03,18:30:00,2022-05-03,18:45:00,SELL,1874.28,1874.07,1874.35,1874.07,WIN,260.46,2.94,1,Bearish Order Block pineob_bearish_206 touched at 1874.28000
2022-05-03,23:15:00,2022-05-03,23:30:00,BUY,1866.73,1866.68,1866.63,1866.75,WIN,-50.55,-0.55,1,Bullish Order Block pineob_bullish_210 touched at 1866.66000
2022-05-04,02:30:00,2022-05-04,02:45:00,SELL,1868.59,1868.80,1868.80,1868.08,LOSS,-95.59,-1.06,1,Bearish Order Block pineob_bearish_211 touched at 1868.62000
2022-05-04,07:00:00,2022-05-04,07:15:00,SELL,1864.91,1865.19,1865.14,1864.42,LOSS,-112.56,-1.26,1,Bearish Order Block pineob_bearish_214 touched at 1864.96000
2022-05-04,07:30:00,2022-05-04,07:45:00,SELL,1864.54,1864.75,1864.71,1864.19,LOSS,-112.28,-1.27,1,Bearish Order Block pineob_bearish_215 touched at 1864.58000
2022-05-04,11:30:00,2022-05-04,12:15:00,SELL,1869.91,1867.19,1870.82,1867.18,WIN,256.66,2.94,3,Bearish Order Block pineob_bearish_218 touched at 1869.91000
2022-05-04,20:00:00,2022-05-04,20:15:00,BUY,1868.49,1868.17,1868.22,1869.10,LOSS,-110.22,-1.23,1,Bullish Order Block pineob_bullish_221 touched at 1868.44000
2022-05-04,23:15:00,2022-05-04,23:30:00,BUY,1885.56,1885.31,1885.38,1886.02,LOSS,-129.38,-1.46,1,Bullish Order Block pineob_bullish_223 touched at 1885.54000
2022-05-05,01:45:00,2022-05-05,02:00:00,SELL,1882.57,1882.81,1882.76,1882.28,LOSS,-113.29,-1.29,1,Bearish Order Block pineob_bearish_225 touched at 1882.64000
2022-05-05,05:45:00,2022-05-05,06:00:00,BUY,1900.81,1900.37,1900.40,1901.84,LOSS,-98.89,-1.14,1,Bullish Order Block pineob_bullish_226 touched at 1900.76000
2022-05-05,06:15:00,2022-05-05,06:30:00,BUY,1901.61,1901.50,1901.55,1901.59,LOSS,-160.33,-1.88,1,Bullish Order Block pineob_bullish_227 touched at 1901.56000
2022-05-05,08:30:00,2022-05-05,08:45:00,BUY,1901.71,1901.57,1901.57,1901.93,LOSS,-88.83,-1.06,1,Bullish Order Block pineob_bullish_228 touched at 1901.66000
2022-05-05,10:00:00,2022-05-05,10:15:00,SELL,1898.22,1897.08,1898.60,1897.08,WIN,243.82,2.94,1,Bearish Order Block pineob_bearish_230 touched at 1898.22000
2022-05-05,18:15:00,2022-05-05,19:00:00,SELL,1882.86,1874.10,1885.78,1874.10,WIN,251.13,2.94,3,Bearish Order Block pineob_bearish_232 touched at 1882.86000
2022-05-05,20:30:00,2022-05-05,20:45:00,SELL,1876.24,1876.54,1876.51,1875.51,LOSS,-101.18,-1.15,1,Bearish Order Block pineob_bearish_233 touched at 1876.26000
2022-05-05,23:00:00,2022-05-05,23:30:00,SELL,1878.23,1879.19,1879.14,1875.66,LOSS,-96.17,-1.11,2,Bearish Order Block pineob_bearish_234 touched at 1878.27000
2022-05-06,02:15:00,2022-05-06,02:45:00,SELL,1877.25,1875.85,1877.81,1875.85,WIN,209.79,2.44,2,Bearish Order Block pineob_bearish_236 touched at 1877.32000
2022-05-06,03:30:00,2022-05-06,03:45:00,BUY,1875.43,1874.07,1874.12,1879.24,LOSS,-96.04,-1.09,1,Bullish Order Block pineob_bullish_237 touched at 1875.40000
2022-05-06,07:00:00,2022-05-06,07:45:00,BUY,1876.27,1875.80,1875.82,1877.50,LOSS,-94.95,-1.09,3,Bullish Order Block pineob_bullish_239 touched at 1876.24000
2022-05-06,08:00:00,2022-05-06,08:15:00,SELL,1876.38,1876.73,1876.68,1875.64,LOSS,-104.24,-1.21,1,Bearish Order Block pineob_bearish_240 touched at 1876.42000
2022-05-06,09:15:00,2022-05-06,09:30:00,BUY,1875.85,1875.62,1875.62,1876.54,LOSS,-90.06,-1.06,1,Bullish Order Block pineob_bullish_241 touched at 1875.85000
2022-05-06,10:00:00,2022-05-06,10:15:00,SELL,1875.27,1876.37,1876.37,1871.97,LOSS,-89.16,-1.06,1,Bearish Order Block pineob_bearish_242 touched at 1875.27000
2022-05-06,10:45:00,2022-05-06,11:00:00,SELL,1874.94,1875.69,1875.69,1872.69,LOSS,-88.27,-1.06,1,Bearish Order Block pineob_bearish_243 touched at 1874.94000
2022-05-06,14:00:00,2022-05-06,14:15:00,BUY,1883.57,1883.12,1883.12,1884.92,LOSS,-87.39,-1.06,1,Bullish Order Block pineob_bullish_244 touched at 1883.57000
2022-05-06,14:45:00,2022-05-06,15:00:00,BUY,1883.31,1882.98,1882.99,1884.23,LOSS,-89.10,-1.09,1,Bullish Order Block pineob_bullish_245 touched at 1883.30000
2022-05-06,17:00:00,2022-05-06,17:15:00,BUY,1880.33,1880.51,1880.27,1880.51,WIN,236.86,2.94,1,Bullish Order Block pineob_bullish_246 touched at 1880.33000
2022-05-06,19:15:00,2022-05-06,20:00:00,BUY,1887.89,1887.10,1887.11,1890.23,LOSS,-89.05,-1.07,3,Bullish Order Block pineob_bullish_247 touched at 1887.89000
2022-05-06,21:00:00,2022-05-06,21:15:00,SELL,1882.82,1883.28,1883.28,1881.48,LOSS,-87.10,-1.06,1,Bearish Order Block pineob_bearish_248 touched at 1882.83000
2022-05-06,23:00:00,2022-05-06,23:15:00,SELL,1881.52,1881.70,1881.63,1881.47,LOSS,-137.92,-1.70,1,Bearish Order Block pineob_bearish_250 touched at 1881.59000
2022-05-09,12:30:00,2022-05-09,12:45:00,SELL,1864.98,1865.61,1865.61,1863.09,LOSS,-84.85,-1.06,1,Bearish Order Block pineob_bearish_256 touched at 1864.98000
2022-05-09,21:45:00,2022-05-09,23:00:00,SELL,1855.36,1852.60,1856.30,1852.58,WIN,229.04,2.90,5,Bearish Order Block pineob_bearish_259 touched at 1855.37000
2022-05-10,01:45:00,2022-05-10,02:00:00,BUY,1853.35,1852.80,1852.84,1854.60,LOSS,-92.73,-1.14,1,Bullish Order Block pineob_bullish_260 touched at 1853.28000
